gig_id,gig_type,platform,location_lat,location_lng,start_time,end_time,earnings,gig_status,demand_score,travel_distance,estimated_time_to_complete,user_id
184,Freelance,Fiverr,19.300074869492583,72.94247599613345,2025-01-17 10:04:09,2025-01-17 13:04:09,1685.63,Completed,0.73,14.3,83,12
185,Freelance,Fiverr,19.035075178137554,72.87154900874265,2025-01-02 14:38:35,2025-01-02 15:38:35,838.12,Cancelled,0.88,12.4,150,42
186,Freelance,Fiverr,19.35780819616365,72.8158728526098,2025-01-15 23:11:14,2025-01-16 01:11:14,4483.02,In-progress,0.52,8.7,124,630
187,Freelance,Fiverr,19.247687672259808,72.7480222446335,2025-01-07 01:08:39,2025-01-07 02:08:39,2911.84,Completed,0.77,5.8,41,691
188,Driver,Uber,18.90102473812978,72.88163785442619,2025-01-04 21:47:12,2025-01-04 23:47:12,1784.47,Cancelled,0.92,2.5,115,560
189,Freelance,Fiverr,18.851526763653787,72.8580055344218,2025-01-04 03:41:10,2025-01-04 07:41:10,3082.57,In-progress,0.53,14.5,86,862
190,Freelance,Fiverr,18.802393961984865,72.73163162536333,2025-01-09 21:12:57,2025-01-09 22:12:57,3633.87,In-progress,1.0,7.4,31,454
191,Driver,Ola,19.444693737647142,72.71842958526017,2025-01-16 00:09:41,2025-01-16 02:09:41,1671.62,Cancelled,0.95,11.8,48,204
192,Driver,Ola,18.75592774136419,72.7448817588592,2025-01-02 13:20:12,2025-01-02 16:20:12,731.95,Cancelled,0.69,12.2,72,979
193,Delivery,Zepto,19.41578847557778,72.8428904453416,2025-01-20 20:45:21,2025-01-21 00:45:21,3958.13,Completed,0.85,6.7,93,495
194,Driver,InDrive,18.97874400781563,72.74308029887824,2025-01-17 15:42:18,2025-01-17 16:42:18,2541.33,Completed,0.7,4.0,100,335
195,Freelance,Fiverr,18.68356286689299,72.90127831815151,2025-01-17 06:16:21,2025-01-17 09:16:21,4904.27,In-progress,0.65,12.5,84,745
196,Driver,InDrive,19.224502868547447,72.99535154570863,2025-01-11 20:14:00,2025-01-11 22:14:00,996.04,In-progress,0.84,2.2,89,114
197,Freelance,Fiverr,18.506557126108984,72.92706829608139,2025-01-05 18:17:58,2025-01-05 19:17:58,4236.89,Completed,0.97,7.5,21,812
198,Freelance,Fiverr,19.482227586891852,72.74620922017704,2025-01-05 23:48:44,2025-01-06 00:48:44,325.46,In-progress,0.91,4.7,62,477
199,Freelance,Fiverr,18.770883190126185,72.87310313205197,2025-01-08 12:36:30,2025-01-08 15:36:30,2638.84,In-progress,0.56,8.8,21,752
200,Driver,Uber,19.081973906750854,72.87450666634243,2025-01-17 04:24:48,2025-01-17 07:24:48,2592.25,Cancelled,0.64,13.6,137,383
201,Driver,Ola,18.618548084022287,72.82341719839378,2025-01-04 14:46:15,2025-01-04 16:46:15,4888.15,Completed,0.71,3.4,91,864
202,Delivery,Swiggy,18.53467585946237,72.73891892035269,2025-01-03 14:20:50,2025-01-03 15:20:50,4356.01,Completed,1.0,11.0,80,211
203,Delivery,Swiggy,19.145133220815943,72.97760848881246,2025-01-03 07:51:19,2025-01-03 08:51:19,468.22,Cancelled,0.62,4.2,36,49
204,Freelance,Fiverr,19.401666155595127,72.73719994451403,2025-01-19 19:41:34,2025-01-19 23:41:34,1728.0,Completed,0.58,7.2,27,171
205,Delivery,Blinkit,18.960498906067674,72.70016738647341,2025-01-07 08:25:00,2025-01-07 12:25:00,900.46,Cancelled,0.72,3.6,50,724
206,Delivery,Zomato,18.62811818518271,72.89624490883006,2025-01-05 13:10:11,2025-01-05 15:10:11,2616.45,In-progress,0.93,13.1,46,385
207,Delivery,Swiggy,19.13603656516064,72.71378494328835,2025-01-08 03:11:13,2025-01-08 06:11:13,1147.78,Completed,0.9,13.8,51,529
208,Freelance,Fiverr,19.025958547762713,72.83178344775615,2025-01-10 08:22:14,2025-01-10 12:22:14,1344.28,Completed,0.67,11.7,174,454
209,Delivery,Zomato,19.23903626539298,72.75200208079698,2025-01-13 02:57:26,2025-01-13 06:57:26,172.97,In-progress,0.7,9.9,25,348
210,Driver,InDrive,19.157590420620014,72.75514202065595,2025-01-02 13:13:12,2025-01-02 15:13:12,3002.94,In-progress,0.65,1.5,59,270
211,Delivery,Zepto,18.916621161977222,72.98339579783648,2025-01-20 01:40:46,2025-01-20 02:40:46,3087.82,Cancelled,0.9,5.3,142,249
212,Freelance,Fiverr,18.559584645622888,72.92116802205881,2025-01-12 00:35:23,2025-01-12 04:35:23,3975.55,Cancelled,1.0,5.2,139,993
213,Delivery,Blinkit,19.021311577483498,72.95144483454696,2025-01-09 04:51:59,2025-01-09 05:51:59,4079.77,Completed,0.77,2.0,85,234
214,Driver,Uber,19.12383270915697,72.74385451718094,2025-01-14 08:25:47,2025-01-14 12:25:47,1574.91,Completed,0.98,7.2,167,410
215,Freelance,Fiverr,18.574498240266575,72.9999079627671,2025-01-05 23:27:27,2025-01-06 04:27:27,2407.46,In-progress,0.93,6.2,89,213
216,Delivery,Blinkit,18.589474691578328,72.76526218037314,2025-01-07 22:31:14,2025-01-08 01:31:14,4235.06,In-progress,0.55,5.7,140,690
217,Driver,InDrive,19.00620064083301,72.91868667698647,2025-01-07 22:51:39,2025-01-08 00:51:39,3115.4,In-progress,0.79,13.8,28,99
218,Driver,Ola,19.440154275710622,72.8730004672048,2025-01-17 03:20:37,2025-01-17 04:20:37,1673.83,Cancelled,0.6,5.8,45,359
219,Delivery,Swiggy,19.155507475274245,72.89652851244307,2025-01-04 22:52:36,2025-01-04 23:52:36,2960.43,Cancelled,0.58,6.7,67,845
220,Driver,InDrive,18.524771813911894,72.95737911077495,2025-01-19 16:36:19,2025-01-19 17:36:19,3221.16,Completed,0.96,4.7,103,894
221,Delivery,Zepto,19.487770085942294,72.77208036175604,2025-01-19 13:29:51,2025-01-19 14:29:51,4978.43,Cancelled,0.99,13.7,74,104
222,Delivery,MagicPin,19.065391123312928,72.9883698026845,2025-01-08 10:44:46,2025-01-08 15:44:46,2608.45,In-progress,0.55,11.8,88,210
223,Delivery,Swiggy,18.88341037220368,72.9688503831002,2025-01-01 12:04:17,2025-01-01 15:04:17,4193.53,Cancelled,0.9,9.8,85,395
224,Freelance,Fiverr,18.74331268416664,72.82762413210142,2025-01-14 20:00:35,2025-01-14 22:00:35,923.94,Completed,0.64,6.6,104,572
225,Freelance,Fiverr,19.07659089860626,72.84034223258963,2025-01-07 22:11:27,2025-01-08 03:11:27,3409.73,Completed,0.93,5.6,140,923
226,Freelance,Fiverr,19.22377279317417,72.73405625689684,2025-01-01 19:59:46,2025-01-01 21:59:46,745.07,Completed,0.56,8.3,58,808
227,Driver,Uber,19.211904175904433,72.93163063465119,2025-01-19 00:37:41,2025-01-19 04:37:41,3883.24,Cancelled,0.96,13.2,32,695
228,Freelance,Fiverr,18.67698330594198,72.83978996340328,2025-01-15 22:53:25,2025-01-16 03:53:25,3704.64,In-progress,0.99,7.9,36,848
229,Driver,InDrive,18.575733245132785,72.95576680369061,2025-01-01 06:56:31,2025-01-01 11:56:31,1830.68,In-progress,0.99,1.3,34,353
230,Freelance,Fiverr,19.46753568586576,72.76548248149021,2025-01-14 10:54:05,2025-01-14 11:54:05,3470.73,Completed,0.74,12.6,48,656
231,Freelance,Fiverr,18.952691532848725,72.72937449144352,2025-01-12 14:09:23,2025-01-12 19:09:23,675.85,Completed,0.82,1.8,86,721
232,Delivery,Swiggy,18.536840529559264,72.70358486303711,2025-01-18 15:10:00,2025-01-18 19:10:00,4328.29,Completed,0.88,2.0,42,439
233,Driver,InDrive,18.585974571138483,72.97750315378057,2025-01-13 08:23:14,2025-01-13 11:23:14,3615.93,In-progress,0.78,9.3,100,999
234,Delivery,MagicPin,19.3837572844497,72.7385699700432,2025-01-07 03:21:00,2025-01-07 05:21:00,1983.56,Cancelled,0.67,12.7,114,753
235,Freelance,Fiverr,19.36948519954031,72.94261983069006,2025-01-14 06:33:00,2025-01-14 09:33:00,3333.0,In-progress,0.98,2.9,166,607
236,Freelance,Fiverr,19.42889896523725,72.75352054746035,2025-01-14 08:31:09,2025-01-14 10:31:09,1813.43,In-progress,0.98,10.2,178,974
237,Delivery,Zepto,18.879495285914846,72.73279752510646,2025-01-13 10:48:34,2025-01-13 14:48:34,349.71,Cancelled,0.67,12.6,175,730
238,Driver,Uber,18.65035864242686,72.7495264278643,2025-01-11 02:26:23,2025-01-11 06:26:23,4666.43,Cancelled,0.89,9.2,52,46
239,Freelance,Fiverr,18.989863398521255,72.91005928231836,2025-01-11 22:45:53,2025-01-12 02:45:53,4472.9,Completed,0.67,7.3,104,331
240,Freelance,Fiverr,18.902901423591203,72.93013686577895,2025-01-10 22:25:15,2025-01-11 02:25:15,2399.75,In-progress,0.54,7.3,29,323
241,Delivery,MagicPin,19.469705683641262,72.73342474576008,2025-01-20 16:50:05,2025-01-20 18:50:05,3992.88,Completed,0.98,10.6,113,543
242,Driver,Ola,18.91917931224306,72.90612491480039,2025-01-11 21:45:43,2025-01-12 01:45:43,2675.18,Cancelled,0.64,6.5,177,582
243,Driver,InDrive,19.007587590393577,72.88983168230793,2025-01-17 00:05:54,2025-01-17 03:05:54,3187.95,Completed,0.81,10.0,176,525
244,Driver,Uber,18.695614050867597,72.98341928737511,2025-01-07 07:08:34,2025-01-07 12:08:34,3216.2,Completed,0.9,4.9,111,953
245,Freelance,Fiverr,19.47439465125423,72.86004207457765,2025-01-13 04:23:03,2025-01-13 07:23:03,4474.16,Completed,0.97,5.2,161,407
246,Driver,Ola,18.82930038397674,72.80481583529809,2025-01-07 10:48:27,2025-01-07 11:48:27,1610.22,Completed,0.84,14.6,44,604
247,Delivery,Swiggy,19.04586439847855,72.85907844505921,2025-01-14 07:43:07,2025-01-14 08:43:07,2506.15,In-progress,0.81,2.4,11,922
248,Freelance,Fiverr,18.9533036260153,72.88176763072813,2025-01-12 22:27:10,2025-01-12 23:27:10,4949.65,Completed,0.97,8.8,176,850
249,Driver,Ola,18.598337696697477,72.70712203211102,2025-01-18 07:49:28,2025-01-18 10:49:28,1745.77,In-progress,0.66,2.9,106,324
250,Freelance,Fiverr,18.521641259056736,72.8945456825605,2025-01-10 12:17:38,2025-01-10 13:17:38,959.12,Cancelled,0.83,2.9,28,588
251,Delivery,Zepto,18.504028804482182,72.9660856658981,2025-01-21 04:07:53,2025-01-21 05:07:53,2670.6,In-progress,0.53,13.2,144,876
252,Freelance,Fiverr,18.823976791207706,72.88141189717916,2025-01-04 20:04:22,2025-01-04 21:04:22,1336.15,In-progress,0.95,3.3,19,152
253,Freelance,Fiverr,19.48315528683078,72.83606889453193,2025-01-01 02:17:00,2025-01-01 03:17:00,4245.79,Cancelled,0.84,6.5,111,98
254,Delivery,Blinkit,19.46186270267673,72.91318289544968,2025-01-14 11:41:46,2025-01-14 16:41:46,2350.13,Completed,0.94,2.3,27,841
255,Delivery,MagicPin,18.95441365656843,72.91977171352156,2025-01-19 15:49:27,2025-01-19 19:49:27,715.66,Completed,0.83,12.7,82,602
256,Driver,Ola,19.495822169076252,72.96029012787034,2025-01-02 03:02:52,2025-01-02 05:02:52,275.67,Cancelled,0.75,2.9,103,879
257,Freelance,Fiverr,19.380771374128674,72.85346608155581,2025-01-08 19:53:28,2025-01-08 21:53:28,1287.64,In-progress,0.82,13.4,115,893
258,Freelance,Fiverr,18.623653365783166,72.76726605623409,2025-01-01 11:21:20,2025-01-01 13:21:20,550.88,In-progress,0.76,14.0,89,227
259,Freelance,Fiverr,19.430828899177705,72.75280577022951,2025-01-09 19:21:58,2025-01-09 23:21:58,1668.99,In-progress,0.95,12.0,119,623
260,Freelance,Fiverr,19.364532669200468,72.96338270415526,2025-01-05 01:41:06,2025-01-05 03:41:06,4315.97,In-progress,0.72,10.1,68,793
261,Driver,Ola,18.715454708527183,72.7195939307993,2025-01-20 21:36:42,2025-01-20 22:36:42,4877.91,Cancelled,0.55,11.4,168,946
262,Driver,Uber,19.152138664953775,72.98780681149316,2025-01-18 01:23:26,2025-01-18 03:23:26,1237.21,In-progress,0.61,8.2,89,494
263,Freelance,Fiverr,18.57692967838403,72.88928807215945,2025-01-04 00:09:39,2025-01-04 02:09:39,2082.89,In-progress,0.65,10.1,178,996
264,Driver,Uber,18.83424373857144,72.82055367874239,2025-01-03 13:39:31,2025-01-03 15:39:31,4332.62,In-progress,0.96,1.9,131,856
265,Freelance,Fiverr,18.72711232211568,72.9877898527179,2025-01-17 19:14:38,2025-01-17 21:14:38,4332.54,Completed,0.6,4.6,166,184
266,Driver,Ola,18.740582589674126,72.78138939036742,2025-01-08 10:31:39,2025-01-08 15:31:39,2511.07,Cancelled,0.74,10.4,159,250
267,Delivery,Zepto,19.37193511442774,72.8957721764137,2025-01-10 18:24:57,2025-01-10 23:24:57,3331.01,In-progress,0.73,11.8,129,349
268,Freelance,Fiverr,19.341965822404827,72.8329696690995,2025-01-05 05:14:28,2025-01-05 06:14:28,2201.3,In-progress,0.66,12.3,131,307
269,Driver,InDrive,19.477315480738145,72.90638162731705,2025-01-19 15:59:35,2025-01-19 20:59:35,558.37,Cancelled,0.55,1.3,50,364
270,Driver,Ola,18.903693090863488,72.87390320446312,2025-01-17 03:13:44,2025-01-17 08:13:44,1656.93,In-progress,0.98,14.7,137,939
271,Driver,Uber,18.526166408824732,72.72883330623316,2025-01-16 11:48:08,2025-01-16 16:48:08,661.64,In-progress,0.85,6.8,98,250
272,Freelance,Fiverr,18.901642944952492,72.87582932944052,2025-01-01 13:58:32,2025-01-01 16:58:32,1936.22,In-progress,0.86,8.1,156,661
273,Driver,InDrive,18.76023141809497,72.88132834566305,2025-01-09 02:19:27,2025-01-09 07:19:27,4327.54,Cancelled,0.85,12.9,92,720
274,Freelance,Fiverr,19.361860343627384,72.93823588414625,2025-01-15 10:48:17,2025-01-15 12:48:17,1640.55,Completed,0.83,10.6,23,343
275,Driver,InDrive,19.40337558989929,72.86719968445115,2025-01-19 09:33:07,2025-01-19 10:33:07,4523.52,Cancelled,0.52,9.2,31,423
276,Freelance,Fiverr,19.10378145878552,72.87684514691321,2025-01-12 02:55:34,2025-01-12 06:55:34,849.95,Completed,0.84,8.6,179,236
277,Driver,Uber,18.863399269230175,72.8761325301259,2025-01-20 07:39:29,2025-01-20 11:39:29,2917.82,Cancelled,0.84,7.8,76,575
278,Freelance,Fiverr,19.46192235073566,72.7238894463795,2025-01-13 02:05:54,2025-01-13 06:05:54,3367.75,In-progress,0.66,3.2,153,375
279,Freelance,Fiverr,19.11636349636337,72.83527742159882,2025-01-04 10:33:04,2025-01-04 14:33:04,1911.25,Cancelled,0.85,8.5,37,914
280,Delivery,MagicPin,19.458383766215583,72.73236134298577,2025-01-19 17:51:26,2025-01-19 21:51:26,720.06,In-progress,0.95,8.5,116,998
281,Freelance,Fiverr,18.698956410288197,72.83644107251705,2025-01-21 02:11:56,2025-01-21 07:11:56,950.59,Completed,0.93,11.6,40,55
282,Delivery,Blinkit,19.37889286024332,72.85094126603754,2025-01-14 17:20:51,2025-01-14 21:20:51,4354.79,Cancelled,0.98,11.7,74,190
283,Freelance,Fiverr,18.68354124743205,72.84047075128079,2025-01-05 17:43:37,2025-01-05 20:43:37,3614.85,Cancelled,0.99,1.5,99,56
284,Freelance,Fiverr,18.776671555080846,72.88294113832669,2025-01-08 03:15:25,2025-01-08 08:15:25,4386.02,Cancelled,0.59,2.8,113,797
285,Freelance,Fiverr,19.423327523846265,72.85672224258377,2025-01-05 14:58:16,2025-01-05 17:58:16,3131.34,Cancelled,0.98,11.4,68,832
286,Driver,Ola,19.159990696442296,72.8253000117013,2025-01-10 00:52:09,2025-01-10 03:52:09,2519.28,Cancelled,0.92,7.7,73,628
287,Delivery,Swiggy,18.94738845690147,72.91201013166182,2025-01-04 15:45:59,2025-01-04 17:45:59,914.68,In-progress,0.98,14.7,115,611
288,Driver,InDrive,19.402683372166702,72.86719864239157,2025-01-05 15:34:35,2025-01-05 17:34:35,1515.29,Cancelled,0.56,10.0,151,568
289,Delivery,MagicPin,18.51354621828528,72.93258932844131,2025-01-06 08:28:51,2025-01-06 13:28:51,4492.12,Completed,0.59,6.4,83,290
290,Driver,InDrive,18.50351557910193,72.93775986636588,2025-01-13 19:04:59,2025-01-13 21:04:59,4768.29,Cancelled,0.74,12.3,38,373
291,Delivery,Swiggy,18.54214079124871,72.75818106477985,2025-01-12 19:28:22,2025-01-12 22:28:22,1809.51,Completed,0.66,4.3,113,807
292,Delivery,Zepto,18.94215953375721,72.96142611893198,2025-01-09 13:23:32,2025-01-09 18:23:32,1938.58,Completed,0.77,13.5,42,731
293,Delivery,Zomato,19.189825692321165,72.84742326956876,2025-01-08 23:57:09,2025-01-09 02:57:09,2495.97,Completed,0.64,11.1,130,205
294,Driver,Ola,18.848859548430966,72.84709130773169,2025-01-05 05:32:39,2025-01-05 09:32:39,848.3,Completed,0.91,9.2,53,116
295,Freelance,Fiverr,18.97710305897901,72.95405842344626,2025-01-20 09:44:22,2025-01-20 11:44:22,1987.42,In-progress,0.74,12.6,30,921
296,Freelance,Fiverr,18.929250949954287,72.76482039113858,2025-01-16 19:41:30,2025-01-17 00:41:30,2491.65,Completed,0.52,2.3,79,823
297,Driver,Ola,18.935106303960236,72.81194721578888,2025-01-03 13:38:08,2025-01-03 17:38:08,4003.72,In-progress,0.72,6.1,102,319
298,Driver,Ola,19.325949009042727,72.92776367121243,2025-01-07 21:01:42,2025-01-07 22:01:42,3934.07,Cancelled,0.85,6.4,66,245
299,Freelance,Fiverr,19.375269730557765,72.98053171958692,2025-01-01 14:11:51,2025-01-01 15:11:51,820.67,In-progress,0.61,9.7,27,224
300,Freelance,Fiverr,19.406426129640188,72.70658937862774,2025-01-07 15:10:38,2025-01-07 20:10:38,1250.26,Cancelled,0.89,3.2,138,622
301,Freelance,Fiverr,19.385412882271154,72.7221519003692,2025-01-02 17:08:45,2025-01-02 18:08:45,303.17,Cancelled,0.79,8.6,85,870
302,Freelance,Fiverr,19.295490210572126,72.8831416022894,2025-01-07 18:53:06,2025-01-07 20:53:06,2283.43,Cancelled,0.77,6.5,99,156
303,Freelance,Fiverr,19.13778016902208,72.95248717707027,2025-01-15 19:56:45,2025-01-15 20:56:45,3969.31,Cancelled,0.74,6.3,64,644
304,Delivery,Swiggy,18.529485947277603,72.95324233560959,2025-01-03 07:05:07,2025-01-03 10:05:07,3632.9,In-progress,0.56,7.9,53,393
305,Freelance,Fiverr,18.698263012704082,72.7322123480415,2025-01-09 22:41:06,2025-01-10 01:41:06,2024.47,In-progress,0.62,6.0,126,286
306,Delivery,MagicPin,18.7279027363568,72.98081172931501,2025-01-05 14:31:59,2025-01-05 15:31:59,1203.9,In-progress,0.92,14.2,91,503
307,Freelance,Fiverr,19.32249085078234,72.70264302244874,2025-01-14 11:53:58,2025-01-14 15:53:58,311.3,Cancelled,0.7,3.6,61,585
308,Driver,Ola,18.617546418143338,72.8170491334098,2025-01-09 16:55:52,2025-01-09 19:55:52,922.25,In-progress,0.51,14.0,40,332
309,Driver,InDrive,19.028875586319536,72.89205169375933,2025-01-11 13:32:55,2025-01-11 14:32:55,189.35,In-progress,0.59,4.7,50,556
310,Delivery,Swiggy,19.2467289074968,72.9054260865411,2025-01-10 17:45:48,2025-01-10 22:45:48,4304.39,In-progress,0.94,6.8,71,997
311,Delivery,Zomato,19.302225178876398,72.7124896848661,2025-01-14 21:44:04,2025-01-15 01:44:04,2130.0,Completed,0.91,11.3,66,710
312,Driver,InDrive,18.972330704005174,72.70639339111418,2025-01-04 14:43:32,2025-01-04 19:43:32,4577.78,Cancelled,0.94,5.2,118,5
313,Delivery,Zepto,19.331984674642932,72.99631255715484,2025-01-13 11:27:10,2025-01-13 14:27:10,434.88,Completed,0.79,7.3,112,409
314,Driver,Ola,19.38853814890657,72.82072279289459,2025-01-10 10:24:27,2025-01-10 14:24:27,4721.03,Completed,0.83,6.3,72,464
315,Freelance,Fiverr,19.11894457711191,72.86507554697396,2025-01-04 20:48:34,2025-01-05 00:48:34,3117.57,Completed,0.91,1.1,157,21
316,Freelance,Fiverr,18.684390474538876,72.77264040118317,2025-01-08 17:08:50,2025-01-08 21:08:50,4888.23,Completed,0.74,13.1,66,67
317,Delivery,Swiggy,19.040423761268613,72.75289598706304,2025-01-18 20:51:00,2025-01-18 23:51:00,991.66,Cancelled,0.91,13.3,155,992
318,Freelance,Fiverr,18.88156919666941,72.73268206502097,2025-01-18 23:53:29,2025-01-19 04:53:29,4500.58,Cancelled,0.85,8.1,66,203
319,Freelance,Fiverr,18.542730980194623,72.89056509820352,2025-01-12 00:03:51,2025-01-12 03:03:51,2375.4,Cancelled,0.75,10.7,77,871
320,Driver,Uber,18.77863621292075,72.8357178529713,2025-01-16 05:05:35,2025-01-16 10:05:35,3724.36,Cancelled,0.6,6.7,94,547
321,Driver,InDrive,18.618227690472487,72.70042509421606,2025-01-16 03:50:23,2025-01-16 08:50:23,3173.28,Completed,0.76,11.5,91,166
322,Freelance,Fiverr,18.99622371579022,72.88835492795451,2025-01-10 23:30:24,2025-01-11 02:30:24,259.92,In-progress,0.87,13.6,138,657
323,Freelance,Fiverr,18.715450243042987,72.76678991144391,2025-01-04 15:20:17,2025-01-04 18:20:17,3290.82,In-progress,0.54,1.0,145,915
324,Delivery,Blinkit,19.0679188392294,72.77678470036301,2025-01-06 04:33:00,2025-01-06 08:33:00,2381.29,Cancelled,0.9,4.6,40,510
325,Delivery,MagicPin,18.790478321064818,72.8518484315155,2025-01-16 00:36:58,2025-01-16 02:36:58,1040.6,Completed,0.91,5.4,47,789
326,Driver,Uber,18.657958339448843,72.86910128280299,2025-01-04 23:35:25,2025-01-05 00:35:25,1888.16,Completed,0.95,10.4,45,234
327,Freelance,Fiverr,19.40649374447564,72.81979199945849,2025-01-16 23:55:36,2025-01-17 02:55:36,2679.69,In-progress,0.82,6.8,177,289
328,Freelance,Fiverr,18.866056028031874,72.93875660278454,2025-01-12 08:22:37,2025-01-12 09:22:37,841.91,In-progress,0.72,2.2,78,567
329,Driver,InDrive,18.88413017484207,72.94816714897703,2025-01-03 07:55:27,2025-01-03 11:55:27,1274.6,Completed,0.51,11.2,96,476
330,Delivery,MagicPin,19.306332304227553,72.75851706339621,2025-01-10 16:21:44,2025-01-10 19:21:44,2785.47,Cancelled,0.74,5.2,24,541
331,Driver,InDrive,19.1514571711721,72.81120454344541,2025-01-15 04:44:21,2025-01-15 05:44:21,2277.48,Completed,0.62,10.5,48,933
332,Driver,Ola,18.568538045773387,72.88394623898255,2025-01-15 21:21:56,2025-01-16 02:21:56,4445.89,Completed,0.96,5.6,147,782
333,Delivery,MagicPin,19.179335947667475,72.84009784202208,2025-01-13 15:56:44,2025-01-13 20:56:44,1857.49,Completed,0.98,3.9,23,846
334,Freelance,Fiverr,19.189391316644993,72.91389765433033,2025-01-15 18:21:34,2025-01-15 19:21:34,3507.42,In-progress,0.59,2.7,116,440
335,Driver,Ola,19.395862309190086,72.88689234249351,2025-01-16 10:28:25,2025-01-16 15:28:25,1560.66,Cancelled,0.63,2.4,18,672
336,Freelance,Fiverr,18.873719939086666,72.77188508850008,2025-01-16 01:14:58,2025-01-16 03:14:58,1337.4,Cancelled,0.64,7.8,48,998
337,Driver,Uber,18.812163347220753,72.77442297842794,2025-01-11 23:38:47,2025-01-12 01:38:47,852.15,Completed,0.61,6.4,177,341
338,Delivery,Zomato,19.203729866873203,72.84234173680373,2025-01-13 20:37:37,2025-01-13 22:37:37,353.0,Completed,0.88,9.2,140,22
339,Driver,Uber,19.23694954967247,72.92630826108677,2025-01-09 06:07:52,2025-01-09 10:07:52,3254.49,Completed,0.83,9.0,126,242
340,Freelance,Fiverr,18.684945551989387,72.88483974930192,2025-01-16 04:33:46,2025-01-16 09:33:46,3667.69,Completed,0.78,4.4,44,15
341,Freelance,Fiverr,18.910865961813975,72.78210415376714,2025-01-09 16:30:42,2025-01-09 19:30:42,1343.52,Completed,0.58,13.2,89,494
342,Freelance,Fiverr,19.153958307653866,72.7618166025241,2025-01-19 05:08:24,2025-01-19 10:08:24,3913.35,In-progress,0.65,6.0,37,379
343,Freelance,Fiverr,18.8045406585053,72.96540663907436,2025-01-14 05:00:36,2025-01-14 10:00:36,2724.9,Completed,0.64,7.7,46,696
344,Delivery,Zomato,19.241525495824114,72.9372207402637,2025-01-04 07:02:44,2025-01-04 12:02:44,3806.64,Cancelled,0.62,5.9,24,852
